Problem,Package,File,Priority,Line,Description,Rule set,Rule
"",,/b2btechretailstore/repository/hybris/env/dev/db.properties,1,12,Properties file contains a managed property 'tenant.restart.on.connection.error'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_fr.properties,2,32,Property 'desktop.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_fr.properties,2,33,Property 'mobile.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_ru.properties,2,32,Property 'desktop.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_ru.properties,2,33,Property 'mobile.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_ko.properties,2,32,Property 'desktop.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_ko.properties,2,33,Property 'mobile.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/training/local.properties,1,5,Properties file contains a managed property 'clustermode'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/training/local.properties,1,6,Properties file contains a managed property 'cluster.broadcast.methods'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/training/local.properties,2,17,Property 'jco.client.user' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/qa/db.properties,1,4,Properties file contains a managed property 'db.url'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/qa/db.properties,1,5,Properties file contains a managed property 'db.driver'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/qa/db.properties,1,6,Properties file contains a managed property 'db.username'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/qa/db.properties,2,6,Property 'db.username' contains the key '.username' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/qa/db.properties,2,6,Property 'db.username' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/qa/db.properties,1,7,Properties file contains a managed property 'db.password'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/qa/db.properties,2,7,Property 'db.password' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/qa/db.properties,1,12,Properties file contains a managed property 'tenant.restart.on.connection.error'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/bin/custom/ruleengine/b2btechretailstoreruleenginecommonsbackoffice/project.properties,2,14,Property 'b2btechretailstoreruleenginecommonsbackoffice.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_pt.properties,2,31,Property 'field.password.notallowed.chars' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_pt.properties,2,32,Property 'field.password.min.one.number' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_pt.properties,2,33,Property 'field.password.min.one.uppercase' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_pt.properties,2,34,Property 'field.password.min.one.special.char' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_pt.properties,2,35,Property 'field.password.min.six.characters' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecore/project.properties,2,48,Property 'regioncache.userregion.size' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecore/project.properties,2,49,Property 'regioncache.userregion.evictionpolicy' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstoreinitialdata/project.properties,2,14,Property 'b2btechretailstoreinitialdata.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_zh.properties,2,32,Property 'desktop.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_zh.properties,2,33,Property 'mobile.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_ja.properties,2,31,Property 'field.password.notallowed.chars' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_ja.properties,2,32,Property 'field.password.min.one.number' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_ja.properties,2,33,Property 'field.password.min.one.uppercase' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_ja.properties,2,34,Property 'field.password.min.one.special.char' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_ja.properties,2,35,Property 'field.password.min.six.characters' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorevendorbackoffice/resources/b2btechretailstorevendorbackoffice-backoffice-labels/labels.properties,2,36,Property 'hmc.tab.vendor.keywords' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorevendorbackoffice/resources/b2btechretailstorevendorbackoffice-backoffice-labels/labels.properties,2,37,Property 'hmc.section.vendor.keywords' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorebackoffice/project.properties,2,16,Property 'b2btechretailstorebackoffice.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/prod/db.properties,1,4,Properties file contains a managed property 'db.url'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/prod/db.properties,1,5,Properties file contains a managed property 'db.driver'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/prod/db.properties,1,6,Properties file contains a managed property 'db.username'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/prod/db.properties,2,6,Property 'db.username' contains the key '.username' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/prod/db.properties,2,6,Property 'db.username' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/prod/db.properties,1,7,Properties file contains a managed property 'db.password'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/prod/db.properties,2,7,Property 'db.password' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/prod/db.properties,1,12,Properties file contains a managed property 'tenant.restart.on.connection.error'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_es.properties,2,32,Property 'desktop.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_es.properties,2,33,Property 'mobile.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/qa/local.properties,1,5,Properties file contains a managed property 'java.mem'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/qa/local.properties,1,13,Properties file contains a managed property 'clustermode'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/qa/local.properties,1,14,Properties file contains a managed property 'cluster.broadcast.methods'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/qa/local.properties,2,25,Property 'jco.client.user' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/qa/local.properties,2,30,Property 'jco.system.id' contains the key '.id' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_it.properties,2,31,Property 'field.password.notallowed.chars' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_it.properties,2,32,Property 'field.password.min.one.number' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_it.properties,2,33,Property 'field.password.min.one.uppercase' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_it.properties,2,34,Property 'field.password.min.one.special.char' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_it.properties,2,35,Property 'field.password.min.six.characters' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_ja.properties,2,32,Property 'desktop.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_ja.properties,2,33,Property 'mobile.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/dev/local.properties,1,5,Properties file contains a managed property 'java.mem'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/dev/local.properties,1,13,Properties file contains a managed property 'clustermode'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/dev/local.properties,1,14,Properties file contains a managed property 'cluster.broadcast.methods'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/dev/local.properties,2,25,Property 'jco.client.user' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/dev/local.properties,2,30,Property 'jco.system.id' contains the key '.id' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/x/local.properties,1,8,Properties file contains a managed property 'java.mem'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/x/local.properties,1,15,Properties file contains a managed property 'clustermode'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/x/local.properties,1,16,Properties file contains a managed property 'cluster.broadcast.methods'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/x/local.properties,2,32,Property 'jco.client.user' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/x/local.properties,2,37,Property 'jco.system.id' contains the key '.id' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/config/local.properties,1,8,Properties file contains a managed property 'java.mem'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/config/local.properties,2,16,Properties file contains a duplicated property -XX,Commerce Incompatibilities,ValidateDuplicates in file
"",,/b2btechretailstore/repository/hybris/config/local.properties,2,17,Properties file contains a duplicated property -XX,Commerce Incompatibilities,ValidateDuplicates in file
"",,/b2btechretailstore/repository/hybris/config/local.properties,2,18,Properties file contains a duplicated property -XX,Commerce Incompatibilities,ValidateDuplicates in file
"",,/b2btechretailstore/repository/hybris/config/local.properties,2,19,Properties file contains a duplicated property -XX,Commerce Incompatibilities,ValidateDuplicates in file
"",,/b2btechretailstore/repository/hybris/config/local.properties,1,22,Properties file contains a managed property 'tomcat.generaloptions'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/config/local.properties,2,100,Property 'ingram.password' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/config/local.properties,2,108,Property 'techdata.username' contains the key '.username' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/config/local.properties,2,108,Property 'techdata.username' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/config/local.properties,2,109,Property 'techdata.password' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/config/local.properties,2,116,Property 'synnex.username' contains the key '.username' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/config/local.properties,2,116,Property 'synnex.username' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/config/local.properties,2,117,Property 'synnex.password' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/config/local.properties,1,171,Properties file contains a managed property 'cluster.node.groups'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/config/local.properties,1,191,Properties file contains a managed property 'installed.tenants'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/config/local.properties,1,239,Properties file contains a managed property 'solrserver.instances.default.autostart'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/config/local.properties,1,265,Properties file contains a managed property 'regioncache.entityregion.size'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_es.properties,2,31,Property 'field.password.notallowed.chars' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_es.properties,2,32,Property 'field.password.min.one.number' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_es.properties,2,33,Property 'field.password.min.one.uppercase' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_es.properties,2,34,Property 'field.password.min.one.special.char' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorewebservices/web/webroot/WEB-INF/messages/messages_es.properties,2,35,Property 'field.password.min.six.characters' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,1,8,Properties file contains a managed property 'java.mem'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,2,16,Properties file contains a duplicated property -XX,Commerce Incompatibilities,ValidateDuplicates in file
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,2,17,Properties file contains a duplicated property -XX,Commerce Incompatibilities,ValidateDuplicates in file
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,2,18,Properties file contains a duplicated property -XX,Commerce Incompatibilities,ValidateDuplicates in file
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,2,19,Properties file contains a duplicated property -XX,Commerce Incompatibilities,ValidateDuplicates in file
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,1,22,Properties file contains a managed property 'tomcat.generaloptions'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,2,100,Property 'ingram.password' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,2,108,Property 'techdata.username' contains the key '.username' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,2,108,Property 'techdata.username' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,2,109,Property 'techdata.password' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,2,116,Property 'synnex.username' contains the key '.username' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,2,116,Property 'synnex.username' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,2,117,Property 'synnex.password' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,1,171,Properties file contains a managed property 'cluster.node.groups'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,1,191,Properties file contains a managed property 'installed.tenants'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,1,239,Properties file contains a managed property 'solrserver.instances.default.autostart'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/common/local.properties,1,265,Properties file contains a managed property 'regioncache.entityregion.size'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/qa3/db.properties,1,4,Properties file contains a managed property 'db.url'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/qa3/db.properties,1,5,Properties file contains a managed property 'db.driver'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/qa3/db.properties,1,6,Properties file contains a managed property 'db.username'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/qa3/db.properties,2,6,Property 'db.username' contains the key '.username' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/qa3/db.properties,2,6,Property 'db.username' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/qa3/db.properties,1,7,Properties file contains a managed property 'db.password'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/qa3/db.properties,2,7,Property 'db.password' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/qa3/db.properties,1,12,Properties file contains a managed property 'tenant.restart.on.connection.error'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstorevendorbackoffice/project.properties,2,16,Property 'b2btechretailstorevendorbackoffice.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_zh_TW.properties,2,32,Property 'desktop.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_zh_TW.properties,2,33,Property 'mobile.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_pt.properties,2,32,Property 'desktop.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecockpits/resources/localization/b2btechretailstorecockpits-locales_pt.properties,2,33,Property 'mobile.ui.experience.label.key' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/qa2/local.properties,1,8,Properties file contains a managed property 'java.mem'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/qa2/local.properties,1,10,Properties file contains a managed property 'regioncache.entityregion.size'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/qa2/local.properties,1,23,Properties file contains a managed property 'clustermode'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/qa2/local.properties,1,24,Properties file contains a managed property 'cluster.broadcast.methods'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/sim/db.properties,1,4,Properties file contains a managed property 'db.url'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/sim/db.properties,1,5,Properties file contains a managed property 'db.driver'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/sim/db.properties,1,6,Properties file contains a managed property 'db.username'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/sim/db.properties,2,6,Property 'db.username' contains the key '.username' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/sim/db.properties,2,6,Property 'db.username' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/sim/db.properties,1,7,Properties file contains a managed property 'db.password'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/sim/db.properties,2,7,Property 'db.password' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/sim/db.properties,1,12,Properties file contains a managed property 'tenant.restart.on.connection.error'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/x/db.properties,1,4,Properties file contains a managed property 'db.url'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/x/db.properties,1,5,Properties file contains a managed property 'db.driver'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/x/db.properties,1,6,Properties file contains a managed property 'db.username'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/x/db.properties,2,6,Property 'db.username' contains the key '.username' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/x/db.properties,2,6,Property 'db.username' contains the key '.user' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/x/db.properties,1,7,Properties file contains a managed property 'db.password'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/env/x/db.properties,2,7,Property 'db.password' contains the key '.password' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
"",,/b2btechretailstore/repository/hybris/env/x/db.properties,1,12,Properties file contains a managed property 'tenant.restart.on.connection.error'.,Commerce Incompatibilities,ManagedPropertiesValidation
"",,/b2btechretailstore/repository/hybris/bin/custom/b2btechretailstore/b2btechretailstorecore/resources/localization/b2btechretailstorecore-locales_en.properties,2,76,Property 'type.Vendor.keywords.name' contains the key '.key' which seems to contains sensitive information,Commerce Incompatibilities,ValidateSensitiveKey
